AbB 7, 109: 6	⌈i⌉-RI!<-ru>-ba-am
AbB 7, 109: 7	1 SILA₃ ŠE a-na É-ka ú-ul id-di-in
AbB 7, 109: 8	um-ma šu-ma šum-ma TÚG.ḪI.A
AbB 7, 109: 9	šum-ma ṣe-eḫ-ḫe-ru-ti li-qí-⌈i⌉
AbB 7, 109: 10	[ki]-⌈a⌉-⌈a⌉[m] a-pu-ul-šu um-ma a-[n]a[-ku]-[ma]
AbB 7, 109: 11	[x-x-x-x-x-x-x-x-x-...]
AbB 7, 109: 1	aš-ta-⌈a⌉-[a]l ar-[k]a [...]
AbB 7, 109: 2	DIŠ:ku-ru-ú šu-a-ti ú-[...]
AbB 7, 109: 3	2 ŠE.GUR ša il-[x-x-x]
AbB 7, 109: 4	i-na <ON:>su-ḫi-i:KI a-na [x-(x-x-x-x)]
AbB 7, 109: 5	ú-qá i-[...]
AbB 7, 109: 6	[x-x] be-lí i-na É i-[x-x-x-x]
AbB 7, 109: 7	[x-x]-tu[m] in-ni-i[p]-pu-uš
AbB 7, 109: 8	[x-x]-DA? ù ⌈3⌉ D[U]K?-[x]
AbB 7, 109: 9	[x-x-x]-IŠ₈.TÁR uš-ta-[b]⌈i⌉-la-ku[m]
AbB 7, 109: 10	[x-x-x-x]-RUM? be-lí [x-x]
AbB 7, 110: 1	a-na <B:>SANGA D:UTU
AbB 7, 110: 2	qí-bí-ma
AbB 7, 110: 3	um-ma <DIŠ:>ni-id-na-at-D:EN.ZU-ma
AbB 7, 110: 4	D:UTU ù D:AMAR.UTU li-ba-al-li-ṭú-ka
AbB 7, 110: 5	a-šum <B:>LUKUR_D:UTU MUNUS <ON:>kar-D:UTU:KI
AbB 7, 110: 6	ša ú-la-am-mi-du-ka-a-ma
AbB 7, 110: 7	ta-aš-pur-ra-am
AbB 7, 110: 8	ki-ma ti-du-ú e-bu-rum
AbB 7, 110: 9	i-na ki-ma i-na-an-na
AbB 7, 110: 10	ma-an-nu-um ma-an-na-am
AbB 7, 110: 11	i-pa-al
AbB 7, 110: 12	aš-š[u]m 2 IKU A.ŠA₃ b⌈i⌉[l]-ti
AbB 7, 110: 13	a-na <B:>ra-bi-a-an <ON:>kar-D:UTU:KI
AbB 7, 110: 14	aq-bi-i-ma
AbB 7, 110: 15	um-ma šu-ú-ma
AbB 7, 110: 16	A.ŠA₃-um šu-ú a-na <B:>ERIM_GI.IL₂.MEŠ
AbB 7, 110: 17	es-ḫa-am
AbB 7, 110: 18	i-na-an-na ša ta-aš-tap-ra-am
AbB 7, 110: 19	a-na ma-aš-ka-nim
AbB 7, 110: 20	ma-aṣ-ṣa-ra-am li-iš-ku-un
AbB 7, 110: 21	iš-tu i-na-an-na U₄.10.KAM
AbB 7, 110: 22	uṭ-ṭe₄-tim ki-ma e-li-im
AbB 7, 110: 23	a-na-ku ù at-ta
AbB 7, 110: 24	nu-uš-ta-at-ta-a-ma
AbB 7, 110: 25	<B:>ra-bi-a-an <ON:>kar-D:UTU:KI
AbB 7, 110: 26	i-ta-ar-ru-nim
AbB 7, 110: 27	[k]⌈a⌉-ni-ik be-lí-ia a-am-ma-ar-ma
AbB 7, 110: 28	[š⌈u⌉]m-ma A.ŠA₃-um šu-ú i-na ra-ZA?-BI?-im
AbB 7, 110: 29	[š]⌈u⌉-uk-nu-uk A.ŠA₃-ša i-ta-ar-ši-im
AbB 7, 111: 1	[..x-...]
AbB 7, 111: 2	[um-ma <DIŠ:>s]⌈a⌉-am-su-i-[l]⌈u⌉-[na-ma]
AbB 7, 111: 3	[x-x-x-x] UD.MEŠ <ON:>[⌈U⌉]D.[K]⌈I⌉[B.NUN:KI]
AbB 7, 111: 4	k[⌈i⌉]-a-am ú-lam-mi-du-ni-in-ni [⌈u⌉]m-[ma šu-nu-ma]
AbB 7, 111: 5	LU₂.[M⌈E⌉]Š <ON:>UD.KIB.NUN:KI DUMU.MUNUS.MEŠ-šu-nu a-na GA₂.G[I].⌈A⌉ [x-x]
AbB 7, 111: 6	ú-ul ú-ṣa-ad-du-ú ib-ri-a-nim-[m]⌈a⌉
AbB 7, 111: 7	[x-x-x-x] a-na ka-re-e ša be-li-ni
AbB 7, 111: 8	i-pí-ru-ši-na-ti
AbB 7, 111: 9	ù i-na-an-na LU₂.MEŠ <ON:>UD.KIB.NUN:KI
AbB 7, 111: 10	DUMU.MUNUS.M[E]Š-šu-nu a-na GA₂.[G]I.A ú-še-er-re-b[u]
AbB 7, 111: 11	ki-a-am ú-lam-mi-du-ni-in-[ni]
AbB 7, 111: 12	[x-x-x-x-x-x-x] a-na GA₂.GI.A
AbB 7, 111: 13	la [š]⌈u⌉-ru-ub-k[⌈a⌉] aq-bi
AbB 7, 111: 14	⌈ù⌉ [x] D:UTU-ta-a-AḪ?-[x-x-i]m ta-la-ú-[x-x-...]
AbB 7, 111: 15	[x-x]-am-[...]-T[U?]-ru-[...]
AbB 7, 111: 16	[x-x-x-x-...]
AbB 7, 111: 1	[...-x-x-x]
AbB 7, 111: 2	[...]-i
AbB 7, 111: 3	[...] KU₃.BABBAR i-šu-m[a]
AbB 7, 111: 4	[x] KU₃.BABBAR [x-x-x-x-x-x] iṣ-ba-at-ma
AbB 7, 111: 5	k[i]-a-am iq-bi-šum [um-m]⌈a⌉ [š]u-ma
AbB 7, 111: 6	mi-im-mu-ka tu-ka-A[Z?-x-x-x-x-x-x-x]
AbB 7, 111: 7	[x-x-x] ša <B:>LUKUR_D:UTU [x-x-x-x-x-x]
AbB 7, 111: 8	ša i-na GA₂.GI.A wa-aš-ba-[⌈a⌉]t [x-x] LI?-IG?-KI?
AbB 7, 111: 9	an-ni-tam iq-bi-šum
AbB 7, 111: 10	[ki-a-⌈a⌉]m ú-lam-m[i]-du-ni-in-ni
AbB 7, 111: 11	[x-x-x-x]-BU?-ta-[x-x]-ta ú-ṣi-[x-x]-ŠI?
AbB 7, 111: 12	[...-x-x-x-x-x-x-x]-a-PI?-[x-x-x]
AbB 7, 111: 13	[]
AbB 7, 112: 1	[a-na <DIŠ:>x-x-x]-tum qí-bí-ma
AbB 7, 112: 2	[um-ma <DIŠ:>D]:EN.ZU-ḫa-zi-ir-ma
AbB 7, 112: 3	[D:]UTU ù D:AMAR.UTU li-ba-al-li-ṭú-k[⌈i⌉]
AbB 7, 112: 4	ša-al-ma-ku la ta-na-ku-di
AbB 7, 112: 5	a-na <ON:>ma-an-ki-si:KI <B:>ERIM ak-šu-ud
AbB 7, 112: 6	[x] ŠE.GUR i-na É ku-nu-ki-ia
AbB 7, 112: 7	[p]⌈í⌉-TI?-e-ma a-na i-ni-a-tim id-ni
AbB 7, 112: 8	[šum-m]a še-IM!<-um> pé-ti-a-am
AbB 7, 112: 9	[x-x-x] ti-di 1 ṣú-ba-tam id-ni-ma
AbB 7, 112: 10	[š⌈u⌉]m-[m]⌈a⌉ še-am šum-ma KU₃.BABBAR
AbB 7, 112: 11	ša-mi-ma a-na i-ni-a-tim id-ni
AbB 7, 112: 12	URUDU:qú-ud-da-tim ù URUDU:pa-AŠ?
AbB 7, 112: 13	pa-DI?-ma
AbB 7, 112: 14	<B:>LU₂:ḪUN.GA₂ a-na ITU.1.KAM.MA
AbB 7, 112: 15	ag-ri-ma GI:qá-nu-um ma-li i-li-a-am
AbB 7, 112: 16	lu ka-si-im
AbB 7, 112: 17	TÚG ar-ru-ra-am ki-ma ta-ap-ta-ar-si
AbB 7, 112: 18	I₃.GIŠ Ú šu-⌈a⌉-ti i-di-ni-ma
AbB 7, 112: 19	[x] pu-ur-šu-mi-ia ša URU GIBIL
AbB 7, 112: 20	<ON:>[x-x]-ḫu-ni:KI
AbB 7, 112: 21	[x-s]i ša aš-šu-ra-ak-ki
AbB 7, 112: 22	[x-x] ⌈a⌉-[n]a pa-ni-ia ep-ši
AbB 7, 112: 23	a-na a-g[⌈i⌉-ir-tim] a-ga-ri-im
AbB 7, 112: 24	la tu-[m]a-[q]⌈í⌉ [x-x-x] SIG₂.ḪI.A
AbB 7, 112: 25	i-id-ni 2 GUR DUḪ
AbB 7, 112: 26	a-na še-im ša-mi-ma
AbB 7, 112: 27	[a-n]a ṣe-er UDU sí-ir-qí
AbB 7, 112: 28	[x-x] ⌈i⌉-na mu-ḫu-ri-im i-za-zu
AbB 7, 112: 29	[x-x-x-T]U?-KU?/ma-ba-ti[m]
AbB 7, 112: 30	[x-x-x-x-...]
AbB 7, 112: 31	li-b[⌈a⌉-...]
AbB 7, 112: 32	[x-x-x-l]i-ku-lu
AbB 7, 113: 1	a-na a-wi-lim
AbB 7, 113: 2	qí-bí-ma
AbB 7, 113: 3	um-ma <DIŠ:>D:EN.ZU-mu-ša-lim-ma
AbB 7, 113: 4	D:UTU ù D:AMAR.UTU da-ri-iš u₄-mi li-ba-al-li-ṭú-ka
AbB 7, 113: 5	lu ša-al-ma-ta lu ba-al-ṭa-ta
AbB 7, 113: 6	DINGIR na-ṣi-ir-ka re-eš-ka ⌈a⌉-na da-mi-iq-tim 2 li-ki-il
AbB 7, 113: 7	⌈a⌉-na [š]⌈u⌉-⌈u⌉[l]-m[⌈i⌉-k]⌈a⌉ aš-pu-ra-am
AbB 7, 113: 8	[š]⌈u⌉-l[⌈u⌉m-ka ma-ḫar] D:UTU ù D:AMAR.UTU lu da-ri
AbB 7, 113: 9	aš-šum a-wi-lim be-lí i-na <ON:>UD.KIB.NUN:KI wa-aš-bu
AbB 7, 113: 10	a-na UDU.NITA₂.ḪI.A ne-me-et-ti-k[u]-nu ú-ul <<wa>> aš-p[⌈u⌉]-ra-ak-k[⌈u⌉]-n[⌈u⌉-ši-im]
AbB 7, 113: 11	i-na-an-na a-wi-lum <DIŠ:>e-tel-KA-D:AMAR.UTU be-lí
AbB 7, 113: 12	a-[n]⌈a⌉ ši-ta-at UDU.NITA₂.ḪI.A ša a-di-ni a-n[⌈a⌉] SAG l[a x-x]-⌈ú⌉
AbB 7, 113: 13	[x-x-x-x] ud-da-an-ni-nam
AbB 7, 113: 14	[DIŠ:D:x-x-na-di-⌈i⌉]n-š[u]-mi LU₂ de-k[⌈i⌉]-a
AbB 7, 113: 15	[...-x-x]-T[U?]
AbB 7, 113: 1	[...-x-x]
AbB 7, 113: 2	[...-x-x]-aš-šu-ma
AbB 7, 113: 3	[x-x-x-x-x-x] ma-aḫ-ri-k[⌈u⌉]-nu-ši-im wa-ši-ib
AbB 7, 113: 4	[x-x-x-x] ru a-na zi-it-tim za-zi-im
AbB 7, 113: 5	iq-bi-a-ak-k[⌈u⌉]-nu-ši-im
AbB 7, 113: 6	i-na ša-a[p]-ti aš-š[a-b]⌈i⌉-i šu-a-ti
AbB 7, 113: 7	ni-š[a]-am šu-uk-na ša e-li-šu mar-ṣa-at ep-[š]⌈a⌉-[m]⌈a⌉
AbB 7, 113: 8	l[a] i-sa-an-ni-qá-ak-k[⌈u⌉]-nu-ši-im
AbB 7, 113: 9	i-n[⌈a⌉ qá]-b[é]-e ⌈a⌉-wi-lim be-l[⌈í⌉-ia aš-pu-ra-ak-k]⌈u⌉-nu-ši-im
AbB 7, 113: 10	ad-di-a [...-x]
AbB 7, 113: 11	[a-w]⌈i⌉-lum be-lí-[x-...]
AbB 7, 113: 12	[x-x-x-x-...]
AbB 7, 113: 13	[...]-ku-nu-š]i-im
AbB 7, 114: 1	[a-na a-w]⌈i⌉-le-e ša D:AMAR.UTU ú-ba-al-la-ṭú-šu-nu-ti
AbB 7, 114: 2	qí-bí-ma
AbB 7, 114: 3	um-ma DIŠ:D:EN.ZU-na-di-in-šu-mi-ma
AbB 7, 114: 4	D:UTU ù D:AMAR.UTU da-ri-iš u₄-mi li-ba-al-li-ṭú-ku-nu-ti
AbB 7, 114: 5	lu ša-al-ma-tu-nu lu ba-al-ṭa-tu-nu
AbB 7, 114: 6	DINGIR na-ṣi-ir-ku-nu re-eš-ku-nu a-na da-mi-iq-tim 2
AbB 7, 114: 7	li-ki-il
AbB 7, 114: 8	a-na šu-ul-mi-ku-nu aš-pu-ra-am
AbB 7, 114: 9	šu-lum-ku-nu ma-ḫar D:UTU D:AMAR.UTU
AbB 7, 114: 10	ù be-lí-ia <DIŠ:>am-mi-ṣa-du-qá LUGAL.E <lu da-ri>
AbB 7, 114: 11	DIŠ:IR₃-D:taš-me-tum <B:>NAGAR ù <DIŠ:>D:EN.ZU-na-di-in-šu-mi <B:>NAGAR
AbB 7, 114: 12	ŠA₃ DUMU.MEŠ <ON:>!!ba-gi-ni ša i-na bi-ir-ti
AbB 7, 114: 13	<ON:>BAD₃-am-mi-ṣa-du-qá:KI [x] pí-i [x]-ar-DI?-tim
AbB 7, 114: 14	wa-aš-bu
AbB 7, 114: 15	a-na še-e GU₂.UN A.ŠA₃-šu-nu
AbB 7, 114: 16	le-qé-e
AbB 7, 114: 17	a-na <ON:>UD.KIB.NUN:KI am-na-nim
AbB 7, 114: 18	it-ta-al-ku-nim
AbB 7, 114: 19	a-na a-ḫi-it
AbB 7, 114: 20	DIŠ:IR₃-D:taš-me-tum <B:>NAGAR
AbB 7, 114: 21	ù <DIŠ:>D:EN.ZU-na-di-in-šu-mi <B:>NAGAR
AbB 7, 114: 22	i-sa-an-ni-qú-ni-ik-ku-nu-ši-im
AbB 7, 114: 23	la tu-uš-ta-a-ma
AbB 7, 114: 24	ar-ḫi-iš ṭú-ur-da-ni-iš-šu-nu-ti
AbB 7, 115: 1	[um-ma] <DIŠ:>⌈D⌉:EN.[Z]U-i-ri-[b]⌈a⌉-[am-ma]
AbB 7, 115: 2	⌈D⌉:[UTU] ù D:AMAR.UTU da-[ri-iš u₄-mi]
AbB 7, 115: 3	li-ba-al-li-ṭú-[ka]
AbB 7, 115: 4	lu ša-al-ma-a-ta lu ba-a[-ṭa-a-ta]
AbB 7, 115: 5	DINGIR na-ṣi-ir-ka re-eš-[ka] ⌈a⌉-n[⌈a⌉ da-mi-iq-tim] 2
AbB 7, 115: 6	li-ki-il
AbB 7, 115: 7	a-na šu-ul-mi-ka aš-pu-ra-[⌈a⌉m]
AbB 7, 115: 8	šu-lum-ka ma-ḫar D:UTU ù D:AMAR.UTU
AbB 7, 115: 9	lu da-ri
AbB 7, 115: 10	ki-ma ti-du-ú 1 SAG:IR₃.TA.AM₃
AbB 7, 115: 11	a-na ra-ar-ru-ti a-na É D:AMAR.UTU
AbB 7, 115: 12	<B:>LU₂:DIN.NA.MEŠ <ON:>KA₂.DINGIR.RA:KI i-ri-šu
AbB 7, 115: 13	17 GIN₂ KU₃.BABBAR <DIŠ:>i₃-lí-e-mu-qí IR₃-ka
AbB 7, 115: 14	a-na a-wi-lim <DIŠ:>D:EN.ZU-be-el-ap-lim a-bi-ia
AbB 7, 115: 15	a-na 1 SAG:IR₃ ta-ak-li-im
AbB 7, 115: 16	a-na ra-ar-ru-ti a-na É D:AMAR.UTU
AbB 7, 115: 17	ša-mi-im-ma šu-bu-li
AbB 7, 115: 18	ú-ša-b[i]-la-⌈a⌉[m]
AbB 7, 115: 19	ma-ḫar a-wi-lim <DIŠ:>D:EN.ZU-be-el-ap-lim ⌈a⌉-[b]i-ia
AbB 7, 115: 20	šu-ta-ar-di-a-an-ni
AbB 7, 115: 21	tap-pu-ut [x-x] IR?/NI?-ti-ia a-li-ik-ma
AbB 7, 115: 22	1 S[AG:⌈I⌉]R₃ ta-ak-la a-na a-ra-ar-ru-ti
AbB 7, 115: 23	qá-ti r[a]-ma-ni-ka ši-ta-a-am-ma
AbB 7, 115: 24	ša-ma-am-m[a] šu-bi-lam
AbB 7, 115: 25	SI?-BI?[x-x]-DI? ka-ni-ik-šu li-qí
AbB 7, 115: 26	ù ka-n[i-ik-š]⌈u⌉ šu-bi-lam
AbB 7, 115: 27	iz-na-ia i-ba-aš-ši-a-ni-ik-ku
AbB 7, 115: 28	⌈i⌉-[d]⌈a⌉m la tu-ša-ar-ša-am-m[⌈a⌉]
AbB 7, 115: 29	[la ta-š]⌈a⌉-ap-p[⌈a⌉-r]⌈a⌉-[am-x]
AbB 7, 115: 30	[a-na š]⌈a⌉ aš-pu-ra-[ak-kum]
AbB 7, 115: 31	[ni-di] ⌈a⌉-ḫ[⌈i⌉]-⌈i⌉[m la ta-ra-aš-ši]
AbB 7, 116: 1	a-na <B:>UGULA ḫa-ba-ti qí-bí-ma
AbB 7, 116: 2	um-ma <DIŠ:>D:EN.ZU-na-di-in-šu-mi-im-ma
AbB 7, 116: 3	D:UTU ù D:AMAR.UTU li-ba-al-li-ṭú-ka
AbB 7, 116: 4	⌈a⌉š-šum ki-ma du-un-ni ḫa-ab-tu
AbB 7, 116: 5	te-eš-mu-ú-ma ta-ak-ku-du-ma
AbB 7, 116: 6	ta-aš-pur-ra-am um-ma at-ta-ma
AbB 7, 116: 7	šu-up-ra-am-ma ḫu-bu-ut-ka li-ša-li-mu-ka
AbB 7, 116: 8	ḫa-ba-ti-ia aṣ-ba-at-ma
AbB 7, 116: 9	a-na <DIŠ:>i-bi-D:EN.ZU DUMU <DIŠ:>SIG-an-nu-ni-tum
AbB 7, 116: 10	ù <DIŠ:>ṣíl-lí-ia IR₃ ša <DIŠ:>nu-ra-[t]um &in or.: GI₆-lí-ia$
AbB 7, 116: 11	[a]p-qí-id um-ma šu-nu-ma
AbB 7, 116: 12	ḫi-ṭì-it du-un-nim
AbB 7, 116: 13	ù ḫu-ub-ti-ka
AbB 7, 116: 14	ni-pa-al-ka [x-x-x-x]-BU?-[x]
AbB 7, 116: 15	a-na <ON:>KA₂.DI[NGIR.RA:KI x-x-x]
AbB 7, 116: 16	ú-ul [x-...]
AbB 7, 116: 17	IGI <B:>UGULA.ŠU.I a-na ša-ka-nim a-za-az
AbB 7, 116: 18	ša ta-aš-[t]⌈a⌉[p]-ra-am 5 ṣú-ḫa-ru-ia
AbB 7, 116: 19	ša i-na du-u[n]-n[i]m wa-aš-bu
AbB 7, 116: 20	5 ṣú-ḫa-ra-tu-⌈ia⌉
AbB 7, 116: 21	a-na í-ṣí na-ši-e-em il-li-ka-ma
AbB 7, 116: 22	ṣú-ba-tu-šu-nu TÚG:bar-si-šu-nu
AbB 7, 116: 23	4?/ZA? ma-DA?-tum 1 GIŠ:MAR:URUDU
AbB 7, 116: 24	1 ḫa-ṣí-nu 2 MA.NA SIG₂
AbB 7, 116: 25	ÉŠ.GAR₃ GEME₂ i-na ma-aš-li-im
AbB 7, 116: 26	0,0.4 ZID₂.DA 0,1 ŠE ŠUKU ṣú-ḫa
AbB 7, 116: 27	6 UDU.NITA₂
AbB 7, 116: 28	5 MA.NA š[a]r-[t]um [⌈a⌉]n-nu-um ša i-na du-un-nim il-qú-ú
AbB 7, 116: 29	aš-tap-ra-kum ki-ma ra-bi-tim E₂.GAL la a-ka
AbB 7, 117: 1	a-na a-bi-i[a]
AbB 7, 117: 2	qí-bí-ma
AbB 7, 117: 3	um-ma <DIŠ:>D:EN.ZU-še-mi-ma
AbB 7, 117: 4	D:UTU ù D:AMAR.UTU da-ri-iš u₄-m[i ...]
AbB 7, 117: 5	lu ša-al-ma-a-ta lu da-ri-a-t[a]
AbB 7, 117: 6	DINGIR na-ṣi-ir-ka re-eš-ka a-na da-m[i-⌈i⌉]q-[tim]
AbB 7, 117: 7	li-ki-il
AbB 7, 117: 8	šu-lum-ka ma-ḫar D:UTU ù D:AMAR.UTU lu da-ri
AbB 7, 117: 9	DIŠ:ZÁLAG-D:ŠA.LA <B:>KU₃.DIM₂ a-na <DIŠ:>e-ṭi-rum DUMU [x...]
AbB 7, 117: 10	ki-a-am iš-pu-[r]a-am um-ma šu-ma
AbB 7, 117: 11	[12 G]⌈I⌉N₂ KU₃.BABBAR a-na <DIŠ:>D:EN.ZU-še-mi i-di-⌈i⌉[n]
AbB 7, 117: 12	[ka-ni-k]⌈a⌉-ti-ia li-qí-a
AbB 7, 117: 13	[x-x-x] <DIŠ:>⌈e⌉-ṭi-rum 12 GIN₂ KU₃.BABBAR
AbB 7, 117: 14	[x-x-x-x-n]a 2 ka-ni-ka-t[⌈i⌉m]
AbB 7, 117: 15	[x-x-x-x-x]-sa-a-[...]
AbB 7, 117: 16	[]
AbB 7, 118: 1	a-na a-bi-ia
AbB 7, 118: 2	qí-bí-ma
AbB 7, 118: 3	um-ma <DIŠ:>ša-al-lu-rum-ma
AbB 7, 118: 4	D:EN.LIL₂ D:NIN.LIL₂ D:NIN.URTA ù D:NUSKA
AbB 7, 118: 5	DINGIR.MEŠ ra-bu-tum ša É.KUR ù <ON:>NIBRU:KI
AbB 7, 118: 6	a-na a-bi-ia ka-ta li-i[k]-r[⌈u⌉]-b[⌈u⌉]
AbB 7, 118: 7	la-ma-as-sí id-di-nu-[ni-ik-kum]
AbB 7, 118: 8	i-na DI!-<ki->it-ti ù mi-[š]⌈a⌉-[ri-im]
AbB 7, 118: 9	lu-[⌈u⌉]b-bi-ir
AbB 7, 118: 10	⌈DIŠ:⌉⌈D⌉:[⌈E⌉]N.ZU-i-din-nam [DUM]⌈U⌉ <DIŠ:>a-wi-la-tum
AbB 7, 118: 11	[x] MA.NA KU₃.BABBAR id-di-nam
AbB 7, 118: 12	[x-x] ⌈u⌉[m]-ma šu-ma
AbB 7, 118: 13	[x-x] GIN₂ lu-r[e]-ed-di
AbB 7, 118: 14	[x-x-x] a-ma-ḫa-ar-šu
AbB 7, 118: 15	[x-x-x] še-am i-na bi-ti e-[x-x]
AbB 7, 118: 16	[x-x] id-di-⌈i⌉[n]
AbB 7, 118: 17	[G⌈I⌉]Š:MA₂ a-na KASKAL [x-...]
AbB 7, 118: 18	[x-x]-TU?-UD? l[i-...]
AbB 7, 118: 19	[...-x-x-x-...]
AbB 7, 118: 20	[...-x-...]
AbB 7, 118: 21	[..a-n]⌈a⌉-[k]u mi-n[⌈a⌉m ...]
AbB 7, 118: 22	[x-x-x-x-x] ša a-wi-lim
AbB 7, 118: 23	i-na-a[n]-na [a-n]⌈a⌉-[k]u a-ša-aq-qú-ú
AbB 7, 118: 24	GIŠ:MA₂ i-n[a] ka-ra-ši li-id-di-nam-ma
AbB 7, 118: 25	an-ni-ta[m] a-ia] ip-ri-ik
AbB 7, 118: 26	GIŠ:MA₂ šu-a-t[i] ⌈a⌉-na KASKAL <ON:>BAD₃-a-bi-e-šu-uḫ:KI
AbB 7, 118: 27	la i-le-qú-ši-ma
AbB 7, 118: 28	ITU.3.KAM la ú-ba-[x-x-š]⌈i⌉
AbB 7, 118: 29	aš-šum pu-ut-ri a-na <B:>UGULA.MAR.T[U x-x]-DI?-[x]
AbB 7, 118: 30	⌈ù⌉ ši-in-DA? ša ma-aš-ki [x-x-...]
AbB 7, 118: 31	e-te-ni-ri-iš-ma šu-bi-lam
AbB 7, 119: 1	a-na a-wi-lim qí-bí-m[⌈a⌉]
AbB 7, 119: 2	um-ma <DIŠ:>D:UTU-AN.DUL₃ ma-ru-[k]⌈a⌉-[m]⌈a⌉
AbB 7, 119: 3	D:UTU ù D:AMAR.UTU da-ri-⌈i⌉[š u₄-mi]
AbB 7, 119: 4	li-ba-al-li-ṭú-ka
AbB 7, 119: 5	aš-šum NA₄:KIŠIB ZA.GIN₃ ša aq-[bu-k⌈u⌉]m
AbB 7, 119: 6	a-nu-um-ma 2 1/3 MA.NA KU₃.BAB[BAR] // NA₄:D:UT[U]
AbB 7, 119: 7	DIŠ:i-din-ia-tum
AbB 7, 119: 8	[⌈u⌉]š-t[⌈a⌉-b]⌈i⌉-[la-ak-kum]
AbB 7, 119: 9	[...]
AbB 7, 119: 10	[N⌈A⌉]₄:[K]IŠIB [š]⌈ú⌉-[a-ti]
AbB 7, 119: 11	[k]u-un-ka-am-[m]⌈a⌉
AbB 7, 119: 12	šu-bi-lam
AbB 7, 120: 1	a-na <DIŠ:>⌈I⌉[R]₃-D:EN.ZU
AbB 7, 120: 2	qí-bí-ma
AbB 7, 120: 3	um-ma <DIŠ:>D:UTU-mu-še-zi-ib-ma
AbB 7, 120: 4	⌈D:⌉UTU ù D:aš-šu
AbB 7, 120: 5	[l]⌈i⌉-ba-al-li-ṭú-ka
AbB 7, 120: 6	⌈a⌉-na ṭe₄-em ṭup-pa-t[i] ma-aḫ-ri-ia te-zi-bu
AbB 7, 120: 7	ù tu-WA?-e-ra-an-ni
AbB 7, 120: 8	DIŠ:D:EN.ZU-i-qí-ša-am
AbB 7, 120: 9	⌈i⌉-l[i]-kam-ma
AbB 7, 120: 10	aš-ku-u[n]-ma
AbB 7, 120: 11	um-ma šu-ma
AbB 7, 120: 12	[x-x]-ú-[...]
AbB 7, 120: 13	[x-x]-BI?-[x-x-x-x]
AbB 7, 120: 14	[x]-AŠ?-[x-x-x-x-x]-AN?
AbB 7, 120: 15	[x-x-x-K]I?-[x-x] ⌈i⌉-qí-ša-am
AbB 7, 120: 16	[š]⌈a⌉ [⌈i⌉]t-ti-ia
AbB 7, 120: 17	i-b[a]-aš-šu-ú
AbB 7, 120: 18	eš-me-ma k[i]-su-um
AbB 7, 120: 19	ša-al-ma-at
AbB 7, 120: 20	ṭ[⌈u⌉]p-pa-am ša šu-[x]
AbB 7, 120: 21	ú-ša-ba-al-ma
AbB 7, 120: 22	a-wi-l[e]-e
AbB 7, 120: 23	i-sa-an-ni-qú-nim
AbB 7, 120: 24	um-mi tu [x-x-x] gi-im-la-an-[n]⌈i⌉ [...]-⌈i⌉
AbB 7, 121: 1	a-na <B:>UGULA_DAM.GAR₃ ša ⌈D⌉:[AMAR.UTU ú-ba-al-l]⌈a⌉-ṭú-šu
AbB 7, 121: 2	qí-bí-[ma]
AbB 7, 121: 3	u[m]-ma <DIŠ:>D:UTU-na-ṣ[⌈i⌉-ir]-ma
AbB 7, 121: 4	D:UTU ù D:AMAR.UTU da-ri-iš u₄-mi
AbB 7, 121: 5	li-ba-al-[l]⌈i⌉-ṭú-ka
AbB 7, 121: 6	[l]⌈u⌉ ša-al-ma-ta lu ba-al-ṭa-t[⌈a⌉ l]⌈u⌉ da-ri-a-ta
AbB 7, 121: 7	[DINGIR na-ṣ]⌈i⌉-ir-ka re-e[š d]a-mi-iq-ti-ka li-ki-il
AbB 7, 121: 8	šu-lu[m]-k[a] ma-ḫar ⌈D:⌉UTU ù D:AMAR.UTU lu da-ri
AbB 7, 121: 9	k[i]-ma t[i-d]u-ú <<DIŠ>> DUMU.MEŠ <DIŠ:>D:EN.ZU-ḫa-zi-ir
AbB 7, 121: 10	KU₃.BABBAR ⌈a⌉-[n]⌈a⌉ ŠAM₃ SAG:IR₃.MEŠ ⌈i⌉-[n]⌈a⌉ E₂.GAL ma-aḫ-ru
AbB 7, 121: 11	SAG:IR₃.MEŠ pu-uḫ-š[u-n]⌈u⌉ ⌈E₂.⌉GAL a-p[u]-ul
AbB 7, 121: 12	KU₃?-GI? ÉŠ.ḪI.A ne-me-et-ta-ku-nu
AbB 7, 121: 13	⌈a⌉-na-ku-ma E₂.G[⌈A⌉L] a-pu-ul
AbB 7, 121: 14	KU₃.BABBAR il-ki-šu-nu u₃ KU₃.BABBAR a-ḫi-[a-ti-š]⌈u⌉-nu
AbB 7, 121: 15	a-na-ku-ma a-š[a-qá-al]
AbB 7, 121: 16	[A.ŠA₃ D]⌈U⌉[M⌈U⌉].MEŠ <DIŠ:>D:EN.Z[U-ḫa-zi-ir ...]
AbB 7, 121: 17	il-qú-nim-ma GU₄ ⌈A[PIN.ḪI.A uš-ta-ad-du-ú
AbB 7, 121: 18	i-na-an-na um-ma-mi ṣú-[ḫ]⌈a⌉-[ru-ú ša <B:>UGULA_DAM.GAR₃
AbB 7, 121: 19	⌈i⌉[p]-r[⌈i⌉]-k[⌈u⌉]-ma A.ŠA₃ uš-ta-ad-du-ú
AbB 7, 121: 20	A.[Š]A₃ DUMU.MEŠ <DIŠ:>D:EN.ZU-ḫa-zi-ir IA?-ú-um
